molecule_name,smiles,inchikey,pec50,external_nn_tanimoto,external_nn_pchembl,external_top5_pchembl,external_has_exact_match,external_covered_t03,external_covered_t04
OADMET-0003410,O=C(CCc1ccncc1)N1CCC(Cc2ccccc2)C1,ZYGIEWYSBUXBOA-UHFFFAOYSA-N,2.28,0.30645162,4.5,5.366523934283378,False,True,False
OADMET-0003409,Cc1nc(CC(=O)Nc2sc3c(c2C#N)CCCCCC3)c(C)s1,JQZAFNAQPXWADF-UHFFFAOYSA-N,6.41,0.16216215,4.72,4.906062288343919,False,False,False
OADMET-0003408,Cc1sc(NC(=O)CN(C(C)C)C2COC2)c(C#N)c1C,GIKSDHYJNNBZEV-UHFFFAOYSA-N,5.45,0.16470589,5.72,5.370037884207392,False,False,False
OADMET-0003407,Cc1cccc(C)c1C1CCCN1C(=O)NCc1nccn1CC(C)C,PUJGNFDSNPSMAP-UHFFFAOYSA-N,5.48,0.24210526,5.48,5.194570257915305,False,False,False
OADMET-0003406,Cc1ccc(S(=O)(=O)N(C)Cc2ccn(C(C)C)n2)cc1C,AJDPYTIBXFXLJL-UHFFFAOYSA-N,5.85,0.23529412,6.16,5.9745735047707065,False,False,False
OADMET-0003405,Cc1cc(C(=O)NC2CCN(c3ccccn3)C2)ncn1,SBRNEVNAKYTEQV-UHFFFAOYSA-N,2.42,0.22826087,5.8,5.186109345924199,False,False,False
OADMET-0003404,Cc1ccc(Cl)c(S(=O)(=O)N2CCN(C(=O)C3CC3)C2)c1Cl,WCYXRXXHMUURBU-UHFFFAOYSA-N,5.88,0.27631578,5.19,5.335029870137487,False,False,False
OADMET-0003403,CC(C)c1noc(=O)n1CC(=O)N1c2ccccc2CCC1C,FUTGBJJXMKSUQV-UHFFFAOYSA-N,5.61,0.20930232,4.89,4.744286183733331,False,False,False
OADMET-0003402,CC(C)c1ccc(OCC(=O)N2CCCN(C(=O)C3CC3)CC2)cc1,NUMRAOTZSMPLFB-UHFFFAOYSA-N,5.81,0.22826087,6.2,5.375046848246576,False,False,False
OADMET-0003401,N#Cc1cc(C(=O)N2CC3(CCCCC3)C2c2ccccc2)c[nH]1,ZPSBTIVDCZFFLH-UHFFFAOYSA-N,5.25,0.20481928,5.72,5.393792990643696,False,False,False
OADMET-0003400,Cc1[nH]c2ccccc2c1CC(=O)NC1CCCOC1CC(C)C,LTBPPPGGMHUPMZ-UHFFFAOYSA-N,5.38,0.2038835,5.72,5.340812871372736,False,False,False
OADMET-0003399,CC(O)CN(c1ccccc1)S(=O)(=O)N1CCc2ccccc2C1,YMCJMCFXGUKTEN-UHFFFAOYSA-N,5.3,0.24615385,4.5,5.089804882184843,False,False,False
OADMET-0003398,Cc1csc2c(=O)n(CC(=O)N3c4ccccc4CCC3C)cnc12,YDCJRPBUBSOJKG-UHFFFAOYSA-N,5.33,0.21111111,4.89,5.381846882219374,False,False,False
OADMET-0003397,CCn1ccnc1C1CCCCN1C(=O)c1ccc2[nH]c(C)c(C)c2c1,UXDPKMLAHNSVRK-UHFFFAOYSA-N,6.470000000000001,0.23232323,5.48,5.554098807768993,False,False,False
OADMET-0003396,O=C(C1CC1)N1CCCN(c2ccccc2S(=O)(=O)C(F)F)CC1,LGPDEHVHJQQPAH-UHFFFAOYSA-N,5.33,0.2631579,6.1,5.500377075570053,False,False,False
OADMET-0003395,COc1ccccc1CC1CCCN1C(=O)c1cnn(C(C)(C)C)c1,WMVMFLQAXFCORR-UHFFFAOYSA-N,5.58,0.23076923,6.1,5.751432776698447,False,False,False
OADMET-0003394,CCc1ccc(C(O)CNc2ncnc3[nH]ncc23)cc1,BJXRNHYRJIQVBF-UHFFFAOYSA-N,1.74,0.16949153,8.4,6.171058851902598,False,False,False
OADMET-0003393,CCc1nc(C#N)cc(Oc2ccc3c(c2)CN(C)C3=O)n1,IGPPTZKEZNKFTE-UHFFFAOYSA-N,1.97,0.2125,6.58,5.750218165588759,False,False,False
OADMET-0003392,NC(=O)[C@H]1CC[C@@H](C(=O)N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)O1,IXCPYABZHOFARI-KGLIPLIRSA-N,3.33,0.24,6.1,5.236473101939278,False,False,False
OADMET-0003391,Cc1cc(COCC(=O)N2CCCN(c3ccccc3F)CC2)no1,CWTIVQSCTRJKQB-UHFFFAOYSA-N,5.06,0.22988506,4.89,5.347722646701457,False,False,False
OADMET-0003390,Cc1onc(-c2cccs2)c1C(=O)Nc1cnn(C(C)C2CC2)c1,JQJNPGVEUMTQQP-UHFFFAOYSA-N,5.29,0.19148937,5.72,5.19433072179324,False,False,False
OADMET-0003389,COc1ccc(Cl)cc1C(O)CNC(=O)c1cccc2c1OCC2,GDCXYFNYLMNNOC-UHFFFAOYSA-N,5.31,0.23809524,6.7,6.085810316511054,False,False,False
OADMET-0003388,Cc1cc(S(=O)(=O)N2CCCc3cc(F)c(F)cc32)cnc1N,ONKYJCIHEOGIIS-UHFFFAOYSA-N,5.5,0.375,7.6,7.653034722772738,False,True,False
OADMET-0003387,CS(=O)(=O)c1ccc2c(c1)N(C(=O)C1OCCc3ccccc31)CCO2,LQHWTLLAFBXYGZ-UHFFFAOYSA-N,4.97,0.25333333,5.15,6.107465994139536,False,False,False
OADMET-0003386,CC(=O)N(C)c1ccc(NC(=O)C(C)Oc2cccnc2)cn1,SVHUZJBMWRHKQS-UHFFFAOYSA-N,3.35,0.20238096,5.22,5.318123648577947,False,False,False
OADMET-0003385,CC(C)(C)C1CN(c2cc(CO)cc(C(F)(F)F)n2)CCO1,TVILSDDBFTWFKQ-UHFFFAOYSA-N,5.48,0.1875,6.09,6.426903990545855,False,False,False
OADMET-0003384,CC(C)(C)c1coc(CNC(=O)N[C@H]2C[C@@H]2c2ccc(F)cc2F)n1,YLTHQMNZJFHTGP-OCCSQVGLSA-N,5.16,0.23333333,6.28,6.174284653947542,False,False,False
OADMET-0003383,C=CCn1cccc1C(=O)NCc1c(C)nn(-c2ccccc2)c1C,JKZVPHGLLHOJCU-UHFFFAOYSA-N,5.38,0.1875,5.47,5.512800299613345,False,False,False
OADMET-0003381,O=C(NCc1nnc2ccc(C(F)(F)F)cn12)N1CC2CSCC(C2)C1,DAEYVJQXDCUQSJ-UHFFFAOYSA-N,4.635,0.21621622,5.17,6.236479309039214,False,False,False
OADMET-0003380,Cc1nnnn1-c1ccc(C(=O)N2CC(C)Cc3ccccc32)c(F)c1,PCMIEOMKKZBEQA-UHFFFAOYSA-N,5.02,0.18888889,4.75,5.5171006038333905,False,False,False
OADMET-0003379,Cc1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)oc1C,YGHLOUSQDXCSTJ-UHFFFAOYSA-N,5.68,0.2125,4.75,5.262250552900601,False,False,False
OADMET-0003378,CCc1ccc(S(=O)(=O)N2CCCc3cnn(C)c32)cc1,YWNGTWNDJWRHHL-UHFFFAOYSA-N,5.51,0.328125,7.6,7.654830545643591,False,True,False
OADMET-0003377,Cc1c(Br)cccc1CCNC(=O)c1ncoc1C1CC1,DOJYOJFSOYDGID-UHFFFAOYSA-N,5.57,0.21176471,4.89,4.883228660263122,False,False,False
OADMET-0003376,Cc1cc(F)ccc1CC(C)NC(=O)N1CCCC(C2CCCCO2)C1,AGOYKHUKFFLSAC-UHFFFAOYSA-N,5.81,0.23376623,5.16,5.653870950782362,False,False,False
OADMET-0003375,COC(=O)c1cnc(NC(C)c2nccc(C)n2)cc1C(F)(F)F,VTPPQRPCTSPWQW-UHFFFAOYSA-N,5.19,0.25,4.5,5.197975076525143,False,False,False
OADMET-0003374,COc1ccc2c(c1)[C@@H](NC(=O)N[C@H]1CCCC[C@@H]1NS(=O)(=O)C1CC1)CCC2,PKEODMGHJQPADK-UFYCRDLUSA-N,5.16,0.21794872,4.9,5.472630116772126,False,False,False
OADMET-0003373,O=C(Nc1ccc(Cn2cccn2)cc1)c1cc(-c2ccncc2)on1,FCVNDTYHJTVMTR-UHFFFAOYSA-N,1.86,0.21111111,6.6,5.657062174849074,False,False,False
OADMET-0003372,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1cccc(Cl)c1O,NYBLFTZINHDINX-UHFFFAOYSA-N,5.37,0.25,5.92,6.064575874701049,False,False,False
OADMET-0003371,CC(NC(=O)c1snc(O)c1Cl)c1cc(F)ccc1N(C)C,QPJMZWIDGGGYND-UHFFFAOYSA-N,5.05,0.25,5.7,5.314579022293096,False,False,False
OADMET-0003370,CC(c1nnc[nH]1)N1CC=C(c2cncc3ccccc23)CC1,JLSAOURMGVQCAS-UHFFFAOYSA-N,2.45,0.19587629,5.36,5.630218750044261,False,False,False
OADMET-0003369,Cc1[nH]c2ncnn2c(=O)c1CCOC(=O)c1cncc(C(C)C)c1,DTVSFPZIDDRFQY-UHFFFAOYSA-N,1.96,0.17567568,5.13,5.357765689421045,False,False,False
OADMET-0003368,Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,ROCHYYDLLNPZHR-UHFFFAOYSA-N,6.27,0.25,6.16,6.195952474748733,False,False,False
OADMET-0003367,CC(C)n1nnc(NC(=O)N2CC3(CCC3)C2c2ccccc2)n1,DHTRYQIITKASDN-UHFFFAOYSA-N,5.56,0.18666667,4.5,5.2459282797907285,False,False,False
OADMET-0003366,Cn1nccc1C1(NC(=O)Nc2nc(C(C)(C)C)ns2)CC1,IGXIRCPFMQWSCR-UHFFFAOYSA-N,5.59,0.19791667,4.3,4.706087206670799,False,False,False
OADMET-0003365,CC(C)C1CCc2ccccc2C1NC(=O)CS(=O)(=O)C(C)(C)C,BUPPGQFEXOMNPK-UHFFFAOYSA-N,5.58,0.26,4.825,5.378013062411037,False,False,False
OADMET-0003364,Cc1c(C(=O)Nc2ccc(OC(F)(F)F)c(Cl)c2)nnn1-c1cccc2ncccc12,XTRQCVSHVGEAGT-UHFFFAOYSA-N,3.18,0.2777778,6.58,6.2453087073522155,False,False,False
OADMET-0003363,O=C(NC1CCN(C2CCCCC2)C1=O)N[C@]1(c2ccccc2F)C[C@@H](F)C1,SCUBPTQSBOQMSF-IRQVJJOJSA-N,5.84,0.20792079,5.08,5.256898151634495,False,False,False
OADMET-0003362,Cc1csc(CNC(=O)c2cc(C(=O)OC(C)(C)C)n(-c3ccccc3)n2)n1,CRVQDOYHKFFXJG-UHFFFAOYSA-N,5.61,0.22972973,4.5,5.093921359262124,False,False,False
OADMET-0003361,CNC(=O)Nc1cccc(C(=O)Nc2ccc3[nH]c(-c4ccncc4)nc3c2)c1,SPRLTYFEFFYAKP-UHFFFAOYSA-N,1.88,0.3,5.0,5.286318302610118,False,True,False
OADMET-0003360,CC1(C)C=Cc2cccc(NCC(O)CC3(O)CCCC3)c2O1,JADCLIQRTLJAFD-UHFFFAOYSA-N,5.39,0.16129032,5.52,5.122240166277729,False,False,False
OADMET-0003358,O=C(c1cccc(C(F)(F)F)c1O)N1CCOC(C2CCCCC2)C1,CRVORUWSJSSCNI-UHFFFAOYSA-N,4.86,0.20481928,6.1,5.583794550058976,False,False,False
OADMET-0003357,N#CCc1ccc(NC(=O)NC2(c3c(F)cccc3F)CCC2)c(Cl)c1,UCGHBZIAFOPHKJ-UHFFFAOYSA-N,6.255,0.20930232,4.8,5.536717236708754,False,False,False
OADMET-0003356,Cc1cnc2c(cnn2CC(=O)NC2(c3ccccc3Cl)CC2)c1,ZZUABFJSUAZGIZ-UHFFFAOYSA-N,5.45,0.21875,5.8,5.532688910208415,False,False,False
OADMET-0003355,CCc1cc(N2CCC(NC(=O)c3cccc(C)c3F)CC2)ncn1,CODZALLZJSHHRX-UHFFFAOYSA-N,2.96,0.22666667,5.16,5.33612019027612,False,False,False
OADMET-0003354,CC1CNCC(Cn2cc(-c3cn4ccccc4n3)nn2)C1,JCMSNAYKGNYCLD-UHFFFAOYSA-N,3.9,0.17777778,4.64,5.137054322407951,False,False,False
OADMET-0003353,COc1ccccc1C1CCN(C(=O)c2nccc3cccnc23)C1,LSPWUIAOGNCBFN-UHFFFAOYSA-N,5.64,0.22727273,5.72,5.6108719465670935,False,False,False
OADMET-0003352,COCC(C)(C)c1noc([C@@H](C(C)C)N2Cc3ccccc3C2=O)n1,FKJZOOQAJVWNRL-OAHLLOKOSA-N,5.59,0.1891892,4.5,5.268175831857933,False,False,False
OADMET-0003351,COc1ccc(O)c(CNC(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)n3C)c1,NDMAALWNYYOILE-UHFFFAOYSA-N,5.07,0.22222222,4.66,5.569891922412097,False,False,False
OADMET-0003350,CCc1cc(NC(=O)N2CC3(CCCC3)C2c2ccccc2)no1,YCKQLOFLKFDRSW-UHFFFAOYSA-N,5.82,0.21917808,4.5,4.828327317173018,False,False,False
OADMET-0003349,COc1c(C)cnc(CN(C)C(=O)NC2CCCOC2CC(C)C)c1C,WQKIOCBNYCWHQB-UHFFFAOYSA-N,5.41,0.20588236,5.48,5.426332012010562,False,False,False
OADMET-0003348,COc1ccccc1-c1cn(Cc2noc3c2CC(C)(C)CC3)nn1,RAQMKDXAEMZEKK-UHFFFAOYSA-N,6.33,0.20731707,5.47,5.924054926965629,False,False,False
OADMET-0003347,CN1CCN(C(=O)Nc2ccc(N3CCCCC3)nc2)Cc2ccccc21,NCOWWLCVNJALQC-UHFFFAOYSA-N,5.83,0.1923077,7.75,5.443608203870836,False,False,False
OADMET-0003346,C=C1CCN(C(=O)Nc2nnc(SCc3ccccc3)s2)C1,JGPOEKOQMNZHLT-UHFFFAOYSA-N,5.34,0.22222222,4.5,4.982473332138062,False,False,False
OADMET-0003345,CCC(Cc1ccc(C)cc1)NC(=O)NC(c1cccc(C(F)(F)F)c1)c1nnc[nH]1,ATFFWNIHJPKPHE-UHFFFAOYSA-N,4.975,0.24444444,4.75,5.2314027260495015,False,False,False
OADMET-0003344,Cc1cccc2c1N(C1CC1)CCN2C(=O)c1cc(-c2ccco2)[nH]n1,LFYAZSYJXZDHFQ-UHFFFAOYSA-N,6.26,0.22222222,4.89,5.069392798391623,False,False,False
OADMET-0003343,Cc1c(Cl)c(CN2Cc3ccccc3C[C@@H]2C(=O)NC2CC2)nn1C,FFXRXVHUHDFJBQ-QGZVFWFLSA-N,5.965,0.23684211,5.15,4.961472886646792,False,False,False
OADMET-0003342,COc1cc(C)nc(N2CCN(C(=O)c3cccc(C(C)C)n3)CC2)n1,QSZRQFNMYAGQIR-UHFFFAOYSA-N,5.38,0.25,4.5,5.647625098699217,False,False,False
OADMET-0003341,O=S(=O)(Nc1cccc(Cl)c1N1CCOCC1)c1cccc2ccccc12,CCFPURFYUXRBIA-UHFFFAOYSA-N,6.09,0.24675325,6.4,5.574869109081454,False,False,False
OADMET-0003340,C[C@H]1CCN(C(=O)c2ccccc2Oc2cnn(C)c2)[C@@H](C)C1,XEQHFXIWNWJZPJ-KBPBESRZSA-N,4.98,0.22535211,4.5,5.099670581039977,False,False,False
OADMET-0003339,CC(C)(C(=O)N1C[C@@H]2CS(=O)(=O)C[C@@H]2C1)N1CCOCC1,UTWIGADZJMBLSA-TXEJJXNPSA-N,2.62,0.1923077,6.42,5.429990735873195,False,False,False
OADMET-0003338,CC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cccc(Oc2ccc(C#N)cc2)c1,YGFKTZKRYFNSGY-UHFFFAOYSA-N,5.42,0.28,5.36,5.452780330881973,False,False,False
OADMET-0003337,O=C(c1nc(-c2ccccc2)n2c1CCCCC2)N1C2CCC1c1cn[nH]c1C2,ZUAYBNIRDLJINI-UHFFFAOYSA-N,5.01,0.1923077,5.24,5.492361007267597,False,False,False
OADMET-0003336,Cc1ccc(C)c(N(C)S(=O)(=O)c2ccc3c(cnn3C(C)C)c2)c1,NRBLYRIODSNMDY-UHFFFAOYSA-N,5.65,0.25,6.0,6.2263572198331305,False,False,False
OADMET-0003335,Cc1nn(C)c(C)c1C(=O)NCc1c(C)c2ccccc2n1C,RMRUSFOEZGLHSH-UHFFFAOYSA-N,1.85,0.20689656,4.55,5.222696510681789,False,False,False
OADMET-0003334,CCN(C(=O)c1nc(CC(F)(F)F)sc1C)C12CC3CC(CC(C3)C1)C2,HXJWEJOIHWHYQT-UHFFFAOYSA-N,6.16,0.18309858,5.17,4.777439294059695,False,False,False
OADMET-0003333,CC1(Cc2cccs2)CCCN1C(=O)Cn1nnc2c1CCCC2,FEDKXLZMWHZUKL-UHFFFAOYSA-N,5.44,0.21538462,4.95,5.087662787714918,False,False,False
OADMET-0003332,O=C(c1cc(Cl)ccc1NCc1ncnn1-c1ccccc1)N1CCCC1,AKSXAYZVDURNIA-UHFFFAOYSA-N,5.29,0.22352941,4.75,5.162781121556002,False,False,False
OADMET-0003331,COc1cccc(C(O)CNC(=O)c2ccc(N3CCCCCC3)nc2)c1,LZXPPMKDZFTSDQ-UHFFFAOYSA-N,5.67,0.24719101,5.72,5.641412307767596,False,False,False
OADMET-0003330,Cc1cc2c(o1)CC(C)(C)CC2NC(=O)c1c[nH]c2ccccc2c1=O,GXYHSKJJUTYTCB-UHFFFAOYSA-N,5.29,0.23863636,4.89,5.246494405585218,False,False,False
OADMET-0003329,Cn1nc(-c2nc(-c3ccc(C(F)(F)F)[nH]c3=O)no2)c2c1CCSC2,FQIGRACDNIOPES-UHFFFAOYSA-N,5.67,0.19,4.89,5.588117954958732,False,False,False
OADMET-0003328,CNc1ccc(C#N)cc1NS(=O)(=O)c1c[nH]c2cc(C(F)(F)F)ccc12,AXUDEHDIXOYDDR-UHFFFAOYSA-N,5.13,0.20289855,4.825,6.0381818782368155,False,False,False
OADMET-0003327,Cc1cccnc1S(=O)(=O)NCC(OC1CCCC1)C(F)(F)F,GGZDIENQTDGRBU-UHFFFAOYSA-N,5.69,0.2375,5.63,5.659532722597503,False,False,False
OADMET-0003326,Cn1nc(C(=O)Nc2cnc3c(c2)CCCC3)c2c1CCCC2,HXFMIMISQOZYGB-UHFFFAOYSA-N,5.39,0.2,5.16,5.174564478032101,False,False,False
OADMET-0003325,O=C(NCc1cccc2c1OCO2)N1CCCC2(CC=CCC2)C1,UCLIBLSNLJTFCY-UHFFFAOYSA-N,5.69,0.1904762,4.575,4.962854481147135,False,False,False
OADMET-0003324,CN1C(=O)CCCc2occ(C(=O)N3CCc4c3ccc(Cl)c4Cl)c21,BRJNERMIVVDFKS-UHFFFAOYSA-N,5.86,0.16867469,4.85,4.91825688182747,False,False,False
OADMET-0003323,CCOc1cc(NC2CCN(C(=O)C3CCc4cccnc43)CC2)ncn1,ZMKZXDGCUKIWHG-UHFFFAOYSA-N,2.69,0.20253165,4.5,5.280052978532696,False,False,False
OADMET-0003322,Cc1cccnc1C(NC(=O)c1csc2cncn12)C(C)(C)C,FAADDWZKJJDRAC-UHFFFAOYSA-N,6.23,0.22093023,5.22,5.431494172174277,False,False,False
OADMET-0003321,Cc1cccc2c1CN(C(=O)C1CCCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)C1)CC2,HYXZXWHIICEOQZ-UHFFFAOYSA-N,5.84,0.24719101,4.9,5.481055225488253,False,False,False
OADMET-0003320,Cc1oc(-c2cccs2)nc1CC(=O)N(C)Cc1c(F)cccc1Cl,FHFCYNRPXCADTG-UHFFFAOYSA-N,5.24,0.23170732,5.5,5.414861484613588,False,False,False
OADMET-0003319,Cc1ccc(S(=O)(=O)CC(C)NC2CCC23CCCC3)cc1,UDWPCCDEHUZNNF-UHFFFAOYSA-N,5.13,0.25,4.9,6.086374241246181,False,False,False
OADMET-0003318,Cc1cccc(CC2(O)CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)c1,CALFQHMXANLWPL-UHFFFAOYSA-N,5.45,0.2027027,4.5,5.085280435945467,False,False,False
OADMET-0003317,Nc1ccn2ncc(C(=O)NC3CC(=O)N(C4CC4)C3)c2c1,XOMVDHGGEGIVAE-UHFFFAOYSA-N,2.65,0.19117647,5.13,5.159649505158788,False,False,False
OADMET-0003316,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCCCCC2=O)s1,PAHHJKGABHEMIV-UHFFFAOYSA-N,5.945,0.17567568,5.16,5.694713820105384,False,False,False
OADMET-0003315,COc1ccc(C2(NC(=O)c3c[nH]c4ncc(Br)cc34)CC2)cc1,SBSGAKBWWPKTNZ-UHFFFAOYSA-N,5.1,0.2371134,5.6,5.690803814887941,False,False,False
OADMET-0003314,COC(=O)c1c(CN(CC2CCCC(C)C2)OC)nn2c1CCCC2,IVLDPMHWGKSBBD-UHFFFAOYSA-N,5.77,0.16831683,5.48,5.181997364532281,False,False,False
OADMET-0003313,Cc1nn(C)cc1C1CCCN1C(=O)c1cnn(C2CCC2)c1,SQUSSIAIAYCBCQ-UHFFFAOYSA-N,3.31,0.21505377,5.48,5.071470645276978,False,False,False
OADMET-0003312,CS(=O)(=O)NCc1ccc(C(=O)N2CCCCCc3ccccc32)o1,IKXFXRWEWOAMHI-UHFFFAOYSA-N,5.865,0.19767442,4.89,5.4347501915717595,False,False,False
OADMET-0003311,CCCc1c(NCc2nnnn2C(C)(C)C)cnn1-c1ccccc1C,YLWQHKTZALGVJJ-UHFFFAOYSA-N,5.78,0.20512821,6.1,6.18507882836894,False,False,False
OADMET-0003310,CCOC(=O)c1cnc(NC2C(=O)NCC2(CC)CC)s1,OMBZJEPVTDRQIY-UHFFFAOYSA-N,5.64,0.22352941,4.5,5.094036535754803,False,False,False
OADMET-0003309,CN(C)S(=O)(=O)c1cc(C(=O)NC(Cc2ccccc2)C(=O)Nc2ccccc2)ccc1F,NZXZVJDZSWTYTP-UHFFFAOYSA-N,5.33,0.2236842,5.51,5.159286074053885,False,False,False
OADMET-0003308,NC(=O)C(Cc1ccccc1)n1cc(-c2cccc3c2CCCC3)nn1,VDDCFMULUARAJA-UHFFFAOYSA-N,5.0,0.20833333,5.24,5.449960987274884,False,False,False
OADMET-0003306,COc1ccc(C)cc1S(=O)(=O)NC1CC(C)(C)Oc2ccccc21,GGQJTMVJNYFFAV-UHFFFAOYSA-N,5.76,0.25675675,6.0,6.025999927520752,False,False,False
OADMET-0003305,O=C(Nc1ccc(C(F)(F)F)nn1)Nc1cc(CC2CCCCC2)n[nH]1,YRVKBKLYUFHSLV-UHFFFAOYSA-N,1.83,0.22619048,6.1,6.331298030781049,False,False,False
OADMET-0003303,CC(=O)N1CCCN(Cc2nc(-c3ccc(F)c(C)c3)no2)c2ccccc21,DLPZOUAOFZPIHF-UHFFFAOYSA-N,5.62,0.23232323,5.24,5.246420246262678,False,False,False
OADMET-0003302,O=C(Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)Nc1cn[nH]c1,LEDJLUQJWMIKFN-UHFFFAOYSA-N,4.86,0.19417475,5.36,5.329064838712553,False,False,False
OADMET-0003301,CCc1cc(NC(=O)NC2Cc3ccccc3N(C)C2=O)ccc1C,CSYSEJHFUQKRJP-UHFFFAOYSA-N,5.42,0.3164557,4.89,5.118994451828232,False,True,False
OADMET-0003300,O=C(c1cc2ccccc2oc1=O)N1CCN(C2CC2)c2ccccc21,WDWXLGUKGPSCJB-UHFFFAOYSA-N,5.27,0.19512194,4.75,4.94693892100176,False,False,False
OADMET-0003299,O=c1c(NS(=O)(=O)c2cnn3c2CCCC3)cccn1C(F)F,AYZNOHWQRVXHNK-UHFFFAOYSA-N,4.75,0.21176471,4.8,5.225276582974736,False,False,False
OADMET-0003298,CCc1cccc(C)c1NS(=O)(=O)c1ccc(C)c(C(=O)OC)c1,YHXAVSAGUBBLLW-UHFFFAOYSA-N,5.85,0.30985916,5.8,5.534219629631222,False,True,False
OADMET-0003297,C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1cc(-c2ccsc2)nn1C,VUODWNPUQSCMQY-AWEZNQCLSA-N,5.55,0.19565217,4.89,4.813152312248021,False,False,False
OADMET-0003296,COc1ccccc1[C@H](O)CNC(=O)C1(c2cc(F)cc(F)c2)CCCC1,XNIZHZFXHODYBR-GOSISDBHSA-N,5.77,0.25,5.6,5.850757057652876,False,False,False
OADMET-0003295,COc1cc(Cl)ccc1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,OXEBQHUGNKQHBU-UHFFFAOYSA-N,1.73,0.25287357,4.75,5.96109903727628,False,False,False
OADMET-0003294,Cc1cccc2c1sc(=O)n2CC(=O)N1CCCCC1C,KDWINTKNCFXETQ-UHFFFAOYSA-N,5.23,0.2236842,4.85,5.040172811667796,False,False,False
OADMET-0003293,CC(NC(=O)C1CCCN1C(=O)Cc1ccccc1)c1nc2ccccc2n1C,DQRKLJLCGIJAQU-UHFFFAOYSA-N,5.25,0.25333333,4.5,5.086846930472893,False,False,False
OADMET-0003292,CC1CN(C(=O)c2cccc(S(=O)(=O)N3CCc4ccccc4C3)c2)c2ccccc2O1,ZEIYNFWGCRLGRA-UHFFFAOYSA-N,5.43,0.20253165,4.61,6.57271210502285,False,False,False
OADMET-0003291,CN1CCN(C(=O)c2c3ccc(Br)cc3nn2C)c2ccc(F)cc21,SQUDKELOJLLRRO-UHFFFAOYSA-N,5.865,0.29577464,7.75,6.823703332419708,False,False,False
OADMET-0003289,C[C@@H](NC(=O)NCc1nc(C(C)(C)C)co1)c1ccc(Cl)cc1,XZMAKBABKHTJSA-LLVKDONJSA-N,5.2,0.25641027,4.75,5.648532092607408,False,False,False
OADMET-0003288,O=c1[nH]c(C2CCCCO2)nc2scc(-c3ccccc3Cl)c12,RFQIFUFNVMNYKF-UHFFFAOYSA-N,5.39,0.16883117,4.61,5.037632085473471,False,False,False
OADMET-0003287,CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(F)c(Cl)c1,WMYCJMKODWMDQF-UHFFFAOYSA-N,5.27,0.24,7.6,6.19763920610795,False,False,False
OADMET-0003286,CC(C)CC1(c2nc(-c3ccccc3F)no2)CCNC1=O,DTUKXKKNJZKJAJ-UHFFFAOYSA-N,5.51,0.22891566,4.89,5.37325853254059,False,False,False
OADMET-0003285,O=C(NS(=O)(=O)c1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,ZWGFNGTXTLBDPF-UHFFFAOYSA-N,1.73,0.21505377,6.6,7.372479401327792,False,False,False
OADMET-0003284,O=C(Nc1cc(Cl)ccc1OCC1CCC1)N1CC[C@H]2CC[C@H](O)[C@H]21,RSIOEWHOJVUUFH-SKDZVZGDSA-N,4.89,0.21052632,5.16,5.53349227063096,False,False,False
OADMET-0003283,CN(C(=O)Nc1nc(C2CCOCC2)cs1)C1CCCC1C(C)(C)C,ABEXPSKBOVMHEU-UHFFFAOYSA-N,5.79,0.18681319,5.7,5.285324433112499,False,False,False
OADMET-0003282,CC1(C)CC(c2nc([C@H]3CCO[C@@H]3C(C)(C)C)no2)c2ccccc2O1,FINXLSLQWDTUQT-AYWPPYMVSA-N,5.55,0.2020202,4.3,5.0917942982159765,False,False,False
OADMET-0003281,Cc1noc2ncc(S(=O)(=O)Nc3ccc(CN4C(=O)CCCC4=O)cc3)cc12,AREAGOCNFVOBCP-UHFFFAOYSA-N,5.45,0.19587629,5.25,5.375573206717495,False,False,False
OADMET-0003280,Cn1cc(C#N)c(NC(=O)c2cc(C3CC3)n(C(C)(C)C)n2)n1,CFHSABGKSLQBCT-UHFFFAOYSA-N,5.32,0.1891892,5.16,5.626506651175357,False,False,False
OADMET-0003279,O=C(Nc1cc(CC2CC2)nn1-c1ccccc1)N1CCCC(F)(F)CC1,ZUWJKCQLZRWURZ-UHFFFAOYSA-N,4.98,0.20779221,4.5,5.157164839333014,False,False,False
OADMET-0003278,CC(NC(=O)CCc1ccc2[nH]ccc2c1)c1ccccc1NS(=O)(=O)c1cccs1,RMVUNFLPGVVXHW-UHFFFAOYSA-N,5.31,0.19090909,5.6,5.440178270826044,False,False,False
